"","police_call_crime","police_call_address_display","police_call_date","block","street","address","longitude","latitude"
"4879","Larceny","3000  Erie Blvd E","1/31/2016",3000,"ERIE BLVD E","3000  ERIE BLVD E ",-76.0877120450084,43.0552291439686
"4880","Larceny","700  E Genesee St","1/31/2016",700,"E GENESEE ST","700  E GENESEE ST ",-76.1421742111772,43.0470872041987
"4881","Larceny","800  Salt Springs Rd","1/31/2016",800,"SALT SPRINGS RD","800  SALT SPRINGS RD ",-76.1034617010044,43.0462699284147
"4882","Larceny","900  James St","1/31/2016",900,"JAMES ST","900  JAMES ST ",-76.1386272183664,43.0572024200134
"4883","Robbery","1100  N Salina St","1/31/2016",1100,"N SALINA ST","1100  N SALINA ST ",-76.1566874705681,43.064861349553
"4884","Aggravated assault","500  Oak St","1/30/2016",500,"OAK ST","500  OAK ST ",-76.1345493260725,43.059207020147
"4885","Burglary","100  Lambreth Ln","1/30/2016",100,"LAMBRETH LN","100  LAMBRETH LN ",-76.1188692067683,43.0215154736944
"4886","Burglary","100  Marshall St","1/30/2016",100,"MARSHALL ST","100  MARSHALL ST ",-76.1366647391368,43.0416158113748
"4887","Burglary","1600  Court St","1/30/2016",1600,"COURT ST","1600  COURT ST ",-76.1455465352703,43.0788194213885
"4888","Larceny","0  Destiny Usa Dr","1/30/2016",0,"DESTINY USA DR","0  DESTINY USA DR ",-76.1705399139529,43.0669121360696
"4889","Larceny","0  Destiny Usa Dr","1/30/2016",0,"DESTINY USA DR","0  DESTINY USA DR ",-76.1705399139529,43.0669121360696
"4890","Larceny","0  Destiny Usa Dr","1/30/2016",0,"DESTINY USA DR","0  DESTINY USA DR ",-76.1705399139529,43.0669121360696
"4891","Larceny","100  Harrington Rd","1/30/2016",100,"HARRINGTON RD","100  HARRINGTON RD ",-76.1021119139921,43.0414474122154
"4892","Larceny","100  W Washington St","1/30/2016",100,"W WASHINGTON ST","100  W WASHINGTON ST ",-76.1522041405805,43.0495975435855
"4893","Larceny","100  W Washington St","1/30/2016",100,"W WASHINGTON ST","100  W WASHINGTON ST ",-76.1522041405805,43.0495975435855
"4894","Larceny","2400  E Genesee St","1/30/2016",2400,"E GENESEE ST","2400  E GENESEE ST ",-76.1145227084571,43.045238420265
"4895","Larceny","4100  S Salina St","1/30/2016",4100,"S SALINA ST","4100  S SALINA ST ",-76.1425438631157,43.0088377895103
"4896","Larceny","800  Emerson Av","1/30/2016",800,"EMERSON AVE","800  EMERSON AV ",-76.1896032279289,43.0561312195046
"4897","Larceny","900  James St","1/30/2016",900,"JAMES ST","900  JAMES ST ",-76.1386272183664,43.0572024200134
"4898","Murder","100  Mark Av","1/30/2016",100,"MARK AVE","100  MARK AV ",-76.1500457375253,43.0259774024648
"4899","Robbery","700  Butternut St","1/30/2016",700,"BUTTERNUT ST","700  BUTTERNUT ST ",-76.1458238613387,43.0604360319664
"4900","Aggravated assault","400  Wolf St","1/29/2016",400,"WOLF ST","400  WOLF ST ",-76.1635210552037,43.0721632366139
"4901","Aggravated assault","4000  S  Salina St","1/29/2016",4000,"S SALINA ST","4000  S  SALINA ST ",-76.1423234062057,43.0097647136707
"4902","Aggravated assault","700  Erie Blvd W","1/29/2016",700,"ERIE BLVD W","700  ERIE BLVD W ",-76.1662629694531,43.0486967988073
"4903","Burglary","100  Pulaski St","1/29/2016",100,"PULASKI ST","100  PULASKI ST ",-76.170337952266,43.0579076132007
"4904","Burglary","1600  James St","1/29/2016",1600,"JAMES ST","1600  JAMES ST ",-76.1260797711966,43.0633517348513
"4905","Burglary","1900  E Fayette St","1/29/2016",1900,"E FAYETTE ST","1900  E FAYETTE ST ",-76.1171132739707,43.0482442617361
"4906","Larceny","0  Destiny Usa Dr","1/29/2016",0,"DESTINY USA DR","0  DESTINY USA DR ",-76.1705399139529,43.0669121360696
"4907","Larceny","0  Destiny Usa Dr","1/29/2016",0,"DESTINY USA DR","0  DESTINY USA DR ",-76.1705399139529,43.0669121360696
"4908","Larceny","0  Destiny Usa Dr","1/29/2016",0,"DESTINY USA DR","0  DESTINY USA DR ",-76.1705399139529,43.0669121360696
"4909","Larceny","100  Berger Av","1/29/2016",100,"BERGER AVE","100  BERGER AV ",-76.1542013673688,43.0167736164995
"4910","Larceny","100  Reed Av","1/29/2016",100,"REED AVE","100  REED AV ",-76.1817582731352,43.0326053075645
"4911","Larceny","1000  Danforth St","1/29/2016",1000,"DANFORTH ST","1000  DANFORTH ST ",-76.1530058151288,43.0725526939102
"4912","Larceny","1000  W Genesee St","1/29/2016",1000,"W GENESEE ST","1000  W GENESEE ST ",-76.1705542199292,43.0536571231732
"4913","Larceny","1400  N State St","1/29/2016",1400,"N STATE ST","1400  N STATE ST ",-76.1578013188098,43.0642261646868
"4914","Larceny","200  Wall St","1/29/2016",200,"WALL ST","200  WALL ST ",-76.1730099442136,43.0502158055642
"4915","Larceny","3000  Erie Blvd E","1/29/2016",3000,"ERIE BLVD E","3000  ERIE BLVD E ",-76.0877120450084,43.0552291439686
"4916","Larceny","400  W Onondaga St","1/29/2016",400,"W ONONDAGA ST","400  W ONONDAGA ST ",-76.1573165417768,43.0406443618392
"4917","Larceny","600  E Laurel St","1/29/2016",600,"E LAUREL ST","600  E LAUREL ST ",-76.1460329480276,43.0586387325076
"4918","Larceny","700  First North St","1/29/2016",700,"FIRST NORTH ST","700  FIRST NORTH ST ",-76.148962125934,43.0693624256203
"4919","Larceny","900  Glenwood Av","1/29/2016",900,"GLENWOOD AVE","900  GLENWOOD AV ",-76.1739195035085,43.0194153986465
"4920","Vehicle theft","300  Houston Av","1/29/2016",300,"HOUSTON AVE","300  HOUSTON AV ",-76.1115422908372,43.0381274600224
"4921","Vehicle theft","600  W Ostrander Av","1/29/2016",600,"W OSTRANDER AVE","600  W OSTRANDER AV ",-76.1531851094076,43.0137741769328
"4922","Larceny","0  Destiny Usa Dr","1/28/2016",0,"DESTINY USA DR","0  DESTINY USA DR ",-76.1705399139529,43.0669121360696
"4923","Larceny","0  Destiny Usa Dr","1/28/2016",0,"DESTINY USA DR","0  DESTINY USA DR ",-76.1705399139529,43.0669121360696
"4924","Larceny","0  Destiny Usa Dr","1/28/2016",0,"DESTINY USA DR","0  DESTINY USA DR ",-76.1705399139529,43.0669121360696
"4925","Larceny","100  Boyden St","1/28/2016",100,"BOYDEN ST","100  BOYDEN ST ",-76.127621671378,43.0594940092293
"4926","Larceny","100  Mayar St","1/28/2016",100,"MAYAR ST","100  MAYAR ST ",-76.137152885472,43.0723711572131
"4927","Larceny","1700  Grant Blvd","1/28/2016",1700,"GRANT BLVD","1700  GRANT BLVD ",-76.139029640232,43.0722814871443
"4928","Larceny","1800  W Genesee St","1/28/2016",1800,"W GENESEE ST","1800  W GENESEE ST ",-76.191340112061,43.0511587827182
"4929","Larceny","200  Garfield Av","1/28/2016",200,"GARFIELD AVE","200  GARFIELD AV ",-76.1424059347386,43.029697155049
"4930","Larceny","200  N  Beech St","1/28/2016",200,"N BEECH ST","200  N  BEECH ST ",-76.12757325148,43.0518571566769
"4931","Larceny","200  N  Beech St","1/28/2016",200,"N BEECH ST","200  N  BEECH ST ",-76.12757325148,43.0518571566769
"4932","Larceny","300  S Crouse Av","1/28/2016",300,"S CROUSE AVE","300  S CROUSE AV ",-76.1365213804332,43.0484893186486
"4933","Larceny","400  Butternut St","1/28/2016",400,"BUTTERNUT ST","400  BUTTERNUT ST ",-76.1499713888643,43.0585933376979
"4934","Larceny","500  S Clinton St","1/28/2016",500,"S CLINTON ST","500  S CLINTON ST ",-76.1535701159911,43.0470632548416
"4935","Larceny","500  S Salina St","1/28/2016",500,"S SALINA ST","500  S SALINA ST ",-76.1522721403708,43.0443214972217
"4936","Vehicle theft","800  Teall Av","1/28/2016",800,"TEALL AVE","800  TEALL AV ",-76.1222335208597,43.0583889533263
"4937","Burglary","100  Fage Av","1/27/2016",100,"FAGE AVE","100  FAGE AV ",-76.1471547031467,43.0238848612884
"4938","Burglary","100  Hope Av","1/27/2016",100,"HOPE AVE","100  HOPE AV ",-76.1524868466429,43.0238067256162
"4939","Burglary","4600  S Salina St","1/27/2016",4600,"S SALINA ST","4600  S SALINA ST ",-76.1428849237188,43.003002002385
"4940","Larceny","0  Destiny Usa Dr","1/27/2016",0,"DESTINY USA DR","0  DESTINY USA DR ",-76.1705399139529,43.0669121360696
"4941","Larceny","0  Destiny Usa Dr","1/27/2016",0,"DESTINY USA DR","0  DESTINY USA DR ",-76.1705399139529,43.0669121360696
"4942","Larceny","100  Beverly Rd","1/27/2016",100,"BEVERLY RD","100  BEVERLY RD ",-76.1677072836414,43.0303404242047
"4943","Larceny","100  Milton Av","1/27/2016",100,"MILTON AVE","100  MILTON AV ",-76.1855704984771,43.0465556160783
"4944","Larceny","1400  W Genesee St","1/27/2016",1400,"W GENESEE ST","1400  W GENESEE ST ",-76.1802342386086,43.0525048707562
"4945","Larceny","1900  Grant Blvd","1/27/2016",1900,"GRANT BLVD","1900  GRANT BLVD ",-76.1418588840121,43.0721438741072
"4946","Larceny","2900  E Genesee St","1/27/2016",2900,"E GENESEE ST","2900  E GENESEE ST ",-76.1054054293698,43.0425014236423
"4947","Larceny","3100  James St","1/27/2016",3100,"JAMES ST","3100  JAMES ST ",-76.1038995039516,43.0689651561286
"4948","Larceny","400  Comstock Av","1/27/2016",400,"COMSTOCK AVE","400  COMSTOCK AV ",-76.1303716373965,43.0426170902635
"4949","Larceny","400  Seeley Rd","1/27/2016",400,"SEELEY RD","400  SEELEY RD ",-76.1038287215488,43.0503026570718
"4950","Larceny","4100  S Salina St","1/27/2016",4100,"S SALINA ST","4100  S SALINA ST ",-76.1425438631157,43.0088377895103
"4951","Larceny","500  Euclid Av","1/27/2016",500,"EUCLID AVE","500  EUCLID AV ",-76.12566362853,43.0364835460614
"4952","Larceny","600  W Onondaga St","1/27/2016",600,"W ONONDAGA ST","600  W ONONDAGA ST ",-76.1592012143724,43.0392749303147
"4953","Larceny","700  First North St","1/27/2016",700,"FIRST NORTH ST","700  FIRST NORTH ST ",-76.148962125934,43.0693624256203
"4954","Robbery","100  Neutral Ct","1/27/2016",100,"NEUTRAL CT","100  NEUTRAL CT ",-76.1493314352218,43.0645191462954
"4955","Robbery","100  Sherwood Av","1/27/2016",100,"SHERWOOD AVE","100  SHERWOOD AV ",-76.1245445948839,43.0535558541202
"4956","Vehicle theft","700  Erie Blvd E","1/27/2016",700,"ERIE BLVD E","700  ERIE BLVD E ",-76.1421134525655,43.0507832563481
"4958","Aggravated assault","100  Sixth North St","1/26/2016",100,"SIXTH NORTH ST","100  SIXTH NORTH ST ",-76.155734374749,43.0799319098305
"4959","Burglary","1300  E Genesee St","1/26/2016",1300,"E GENESEE ST","1300  E GENESEE ST ",-76.1307789858025,43.0469494244525
"4960","Larceny","0  Destiny Usa Dr","1/26/2016",0,"DESTINY USA DR","0  DESTINY USA DR ",-76.1705399139529,43.0669121360696
"4961","Larceny","0  Destiny Usa Dr","1/26/2016",0,"DESTINY USA DR","0  DESTINY USA DR ",-76.1705399139529,43.0669121360696
"4962","Larceny","100  Polk St","1/26/2016",100,"POLK ST","100  POLK ST ",-76.0941490530953,43.053572770523
"4963","Larceny","1100  E Genesee St","1/26/2016",1100,"E GENESEE ST","1100  E GENESEE ST ",-76.1343199339405,43.0468841284306
"4964","Larceny","200  W Lafayette Av","1/26/2016",200,"W LAFAYETTE AVE","200  W LAFAYETTE AV ",-76.1460396915876,43.019286675779
"4965","Larceny","4100  S Salina St","1/26/2016",4100,"S SALINA ST","4100  S SALINA ST ",-76.1425438631157,43.0088377895103
"4966","Larceny","900  Burnet Av","1/26/2016",900,"BURNET AVE","900  BURNET AV ",-76.1275290479963,43.0527386321519
"4967","Vehicle theft","0  Destiny Usa Dr","1/26/2016",0,"DESTINY USA DR","0  DESTINY USA DR ",-76.1705399139529,43.0669121360696
"4969","Vehicle theft","100  Croly St","1/26/2016",100,"CROLY ST","100  CROLY ST ",-76.1128724855315,43.0505168462213
"4970","Vehicle theft","100  E Glen Av","1/26/2016",100,"E GLEN AVE","100  E GLEN AV ",-76.1431734747184,43.0053944068474
"4971","Vehicle theft","1100  Erie Blvd E","1/26/2016",1100,"ERIE BLVD E","1100  ERIE BLVD E ",-76.1342401357107,43.0506782342564
"4972","Aggravated assault","200  Thayer St","1/25/2016",200,"THAYER ST","200  THAYER ST ",-76.1277799103753,43.0154869503383
"4973","Aggravated assault","2500  S State St","1/25/2016",2500,"S STATE ST","2500  S STATE ST ",-76.1412483649761,43.0215004310458
"4974","Aggravated assault","300  Stafford Av","1/25/2016",300,"STAFFORD AVE","300  STAFFORD AV ",-76.112323401394,43.0638017973603
"4975","Aggravated assault","3100  E Genesee St","1/25/2016",3100,"E GENESEE ST","3100  E GENESEE ST ",-76.0981147835687,43.0428116294474
"4976","Burglary","100  Houston Av","1/25/2016",100,"HOUSTON AVE","100  HOUSTON AV ",-76.1142660893234,43.0413860121071
"4977","Larceny","100  Dickerson St","1/25/2016",100,"DICKERSON ST","100  DICKERSON ST ",-76.1535353039337,43.0443774146349
"4978","Larceny","100  Harrison Pl","1/25/2016",100,"HARRISON PL","100  HARRISON PL ",-76.1501290404194,43.0443015061995
"4979","Larceny","1400  S Salina St","1/25/2016",1400,"S SALINA ST","1400  S SALINA ST ",-76.1488467387721,43.0330311335183
"4980","Larceny","200  Bennington Dr","1/25/2016",200,"BENNINGTON DR","200  BENNINGTON DR ",-76.1400464418834,43.0119580648136
"4981","Larceny","200  N  Beech St","1/25/2016",200,"N BEECH ST","200  N  BEECH ST ",-76.12757325148,43.0518571566769
"4982","Larceny","2300  S Salina St","1/25/2016",2300,"S SALINA ST","2300  S SALINA ST ",-76.1449661401535,43.0248584718146
"4983","Larceny","2400  James St","1/25/2016",2400,"JAMES ST","2400  JAMES ST ",-76.1127510756098,43.0685482101259
"4984","Larceny","400  Butternut St","1/25/2016",400,"BUTTERNUT ST","400  BUTTERNUT ST ",-76.1499713888643,43.0585933376979
"4985","Larceny","400  James St","1/25/2016",400,"JAMES ST","400  JAMES ST ",-76.1483616340809,43.0524150512665
"4986","Larceny","4700  Onondaga Blvd","1/25/2016",4700,"ONONDAGA BLVD","4700  ONONDAGA BLVD ",-76.193647069205,43.0323248226591
"4987","Larceny","500  S Crouse Av","1/25/2016",500,"S CROUSE AVE","500  S CROUSE AV ",-76.1365856496702,43.0453656815498
"4988","Larceny","700  Catherine St","1/25/2016",700,"CATHERINE ST","700  CATHERINE ST ",-76.1460329480276,43.0586387325076
"4989","Larceny","700  First North St","1/25/2016",700,"FIRST NORTH ST","700  FIRST NORTH ST ",-76.148962125934,43.0693624256203
"4990","Larceny","800  Hiawatha Blvd W","1/25/2016",800,"HIAWATHA BLVD W","800  HIAWATHA BLVD W ",-76.1779143729243,43.0611467952962
"4991","Robbery","100  Remington Av","1/25/2016",100,"REMINGTON AVE","100  REMINGTON AV ",-76.1332463586678,43.0185527267954
"4992","Robbery","200  N State St","1/25/2016",200,"N STATE ST","200  N STATE ST ",-76.1483616340809,43.0524150512665
"4993","Burglary","1100  N State St","1/24/2016",1100,"N STATE ST","1100  N STATE ST ",-76.1553570059725,43.0612140379029
"4994","Burglary","900  Meadowbrook Dr","1/24/2016",900,"MEADOWBROOK DR","900  MEADOWBROOK DR ",-76.1116535858381,43.0324362529539
"4995","Larceny","1000  W Genesee St","1/24/2016",1000,"W GENESEE ST","1000  W GENESEE ST ",-76.1705542199292,43.0536571231732
"4996","Larceny","200  W Fayette St","1/24/2016",200,"W FAYETTE ST","200  W FAYETTE ST ",-76.1535626752591,43.0486947955081
"4997","Larceny","300  W Fayette St","1/24/2016",300,"W FAYETTE ST","300  W FAYETTE ST ",-76.1555180183079,43.0487144616953
"4998","Larceny","500  Butternut St","1/24/2016",500,"BUTTERNUT ST","500  BUTTERNUT ST ",-76.1487353269263,43.0591225424733
"4999","Robbery","1000  W Genesee St","1/24/2016",1000,"W GENESEE ST","1000  W GENESEE ST ",-76.1705542199292,43.0536571231732
"5000","Robbery","300  S State St","1/24/2016",300,"S STATE ST","300  S STATE ST ",-76.1473918437806,43.0486264198995
"5001","Robbery","400  Butternut St","1/24/2016",400,"BUTTERNUT ST","400  BUTTERNUT ST ",-76.1499713888643,43.0585933376979
"5002","Vehicle theft","1800  Burnet Av","1/24/2016",1800,"BURNET AVE","1800  BURNET AV ",-76.1117140264728,43.0569350127581
"5003","Vehicle theft","4700  S Salina St","1/24/2016",4700,"S SALINA ST","4700  S SALINA ST ",-76.1428149431084,43.0020694967977
"5004","Aggravated assault","300  N Clinton St","1/23/2016",300,"N CLINTON ST","300  N CLINTON ST ",-76.1535054141816,43.0523782143337
"5005","Burglary","100  Milnor Av","1/23/2016",100,"MILNOR AVE","100  MILNOR AV ",-76.1035719788117,43.0473415427531
"5006","Burglary","200  W Brighton Av","1/23/2016",200,"W BRIGHTON AVE","200  W BRIGHTON AV ",-76.1462179707471,43.020348208423
"5007","Burglary","300  Bradley St","1/23/2016",300,"BRADLEY ST","300  BRADLEY ST ",-76.172379053806,43.0347690784794
"5008","Burglary","400  Otisco St","1/23/2016",400,"OTISCO ST","400  OTISCO ST ",-76.1631474378597,43.0456016552834
"5009","Larceny","0  Destiny Usa Dr","1/23/2016",0,"DESTINY USA DR","0  DESTINY USA DR ",-76.1705399139529,43.0669121360696
"5010","Larceny","0  Destiny Usa Dr","1/23/2016",0,"DESTINY USA DR","0  DESTINY USA DR ",-76.1705399139529,43.0669121360696
"5011","Larceny","100  Valley Dr","1/23/2016",100,"VALLEY DR","100  VALLEY DR ",-76.161284781296,43.0185014773701
"5012","Larceny","1100  E Fayette St","1/23/2016",1100,"E FAYETTE ST","1100  E FAYETTE ST ",-76.1342906663996,43.0484617349681
"5013","Larceny","1700  Grant Blvd","1/23/2016",1700,"GRANT BLVD","1700  GRANT BLVD ",-76.139029640232,43.0722814871443
"5014","Larceny","200  N Geddes St","1/23/2016",200,"N GEDDES ST","200  N GEDDES ST ",-76.1707011902955,43.0501479117892
"5015","Larceny","2900  James St","1/23/2016",2900,"JAMES ST","2900  JAMES ST ",-76.1063758780565,43.068852719843
"5016","Larceny","4400  S Salina St","1/23/2016",4400,"S SALINA ST","4400  S SALINA ST ",-76.1431734747184,43.0053944068474
"5017","Larceny","600  Butternut St","1/23/2016",600,"BUTTERNUT ST","600  BUTTERNUT ST ",-76.1469777874171,43.0598741166888
"5018","Robbery","400  Grant Blvd","1/23/2016",400,"GRANT BLVD","400  GRANT BLVD ",-76.1207155206545,43.0711114320063
"5019","Robbery","4700  Onondaga Blvd","1/23/2016",4700,"ONONDAGA BLVD","4700  ONONDAGA BLVD ",-76.193647069205,43.0323248226591
"5020","Vehicle theft","200  Park St","1/23/2016",200,"PARK ST","200  PARK ST ",-76.1349786431567,43.0632952269625
"5021","Aggravated assault","300  Ballantyne Rd","1/22/2016",300,"BALLANTYNE RD","300  BALLANTYNE RD ",-76.1464002790048,43.0105164137009
"5022","Aggravated assault","300  N Clinton St","1/22/2016",300,"N CLINTON ST","300  N CLINTON ST ",-76.1535054141816,43.0523782143337
"5023","Aggravated assault","600  E Division St","1/22/2016",600,"E DIVISION ST","600  E DIVISION ST ",-76.1502819702631,43.0616672561912
"5024","Burglary","100  Lincoln Park Dr","1/22/2016",100,"LINCOLN PARK DR","100  LINCOLN PARK DR ",-76.1334639675454,43.057778758987
"5025","Burglary","1100  N Salina St","1/22/2016",1100,"N SALINA ST","1100  N SALINA ST ",-76.1566874705681,43.064861349553
"5026","Burglary","1400  E Genesee St","1/22/2016",1400,"E GENESEE ST","1400  E GENESEE ST ",-76.1298052312958,43.0469678671311
"5027","Burglary","800  Sumner Av","1/22/2016",800,"SUMNER AVE","800  SUMNER AV ",-76.12566362853,43.0364835460614
"5028","Larceny","0  Destiny Usa Dr","1/22/2016",0,"DESTINY USA DR","0  DESTINY USA DR ",-76.1705399139529,43.0669121360696
"5029","Larceny","0  Destiny Usa Dr","1/22/2016",0,"DESTINY USA DR","0  DESTINY USA DR ",-76.1705399139529,43.0669121360696
"5030","Larceny","100  Lafayette Rd","1/22/2016",100,"LAFAYETTE RD","100  LAFAYETTE RD ",-76.1291982498981,43.0012270241094
"5031","Larceny","100  Randall Av","1/22/2016",100,"RANDALL AVE","100  RANDALL AV ",-76.1569049536822,43.0231477921087
"5032","Larceny","100  Redfield Pl","1/22/2016",100,"REDFIELD PL","100  REDFIELD PL ",-76.123242609741,43.0375182337046
"5033","Larceny","100  Redfield Pl","1/22/2016",100,"REDFIELD PL","100  REDFIELD PL ",-76.123242609741,43.0375182337046
"5034","Larceny","1000  Canal St","1/22/2016",1000,"CANAL ST","1000  CANAL ST ",-76.1250921682421,43.0515557140483
"5035","Larceny","1000  Harrison St","1/22/2016",1000,"HARRISON ST","1000  HARRISON ST ",-76.1343908306139,43.0441820418569
"5036","Larceny","300  Houston Av","1/22/2016",300,"HOUSTON AVE","300  HOUSTON AV ",-76.1115422908372,43.0381274600224
"5037","Larceny","400  Vann St","1/22/2016",400,"VANN ST","400  VANN ST ",-76.1150340042833,43.0571412730841
"5038","Larceny","700  First North St","1/22/2016",700,"FIRST NORTH ST","700  FIRST NORTH ST ",-76.148962125934,43.0693624256203
"5039","Larceny","700  First North St","1/22/2016",700,"FIRST NORTH ST","700  FIRST NORTH ST ",-76.148962125934,43.0693624256203
